p90stormwellworn	P90 | Storm (Well-Worn)	2.30	198.28
p90straightdimesbattlescarred	P90 | Straight Dimes (Battle-Scarred)	0.03	2.15
p90straightdimesfactorynew	P90 | Straight Dimes (Factory New)	1.34	113.07
p90straightdimesfieldtested	P90 | Straight Dimes (Field-Tested)	0.04	3.02
p90straightdimesminimalwear	P90 | Straight Dimes (Minimal Wear)	0.11	9.59
p90straightdimeswellworn	P90 | Straight Dimes (Well-Worn)	0.02	2.07
p90sunsetlilybattlescarred	P90 | Sunset Lily (Battle-Scarred)	14.66	1235.00
p90sunsetlilyfactorynew	P90 | Sunset Lily (Factory New)	18.93	1593.57
p90sunsetlilyfieldtested	P90 | Sunset Lily (Field-Tested)	11.76	991.04
p90sunsetlilyminimalwear	P90 | Sunset Lily (Minimal Wear)	12.89	1094.66
p90sunsetlilywellworn	P90 | Sunset Lily (Well-Worn)	21.53	1855.78
p90teardownbattlescarred	P90 | Teardown (Battle-Scarred)	0.17	21.43
p90teardownfactorynew	P90 | Teardown (Factory New)	0.74	62.38
p90teardownfieldtested	P90 | Teardown (Field-Tested)	0.13	11.47
p90teardownminimalwear	P90 | Teardown (Minimal Wear)	0.23	19.49
p90teardownwellworn	P90 | Teardown (Well-Worn)	0.15	13.00
p90tigerpitfactorynew	P90 | Tiger Pit (Factory New)	19.41	1673.63
p90tigerpitfieldtested	P90 | Tiger Pit (Field-Tested)	16.63	1430.39
p90tigerpitminimalwear	P90 | Tiger Pit (Minimal Wear)	17.60	1516.90
p90tigerpitwellworn	P90 | Tiger Pit (Well-Worn)	27.52	2372.42
p90tractionbattlescarred	P90 | Traction (Battle-Scarred)	0.30	25.87
p90tractionfactorynew	P90 | Traction (Factory New)	2.36	203.54
p90tractionfieldtested	P90 | Traction (Field-Tested)	0.54	45.69
p90tractionminimalwear	P90 | Traction (Minimal Wear)	0.68	58.28
p90tractionwellworn	P90 | Traction (Well-Worn)	0.33	28.43
p90trigonbattlescarred	P90 | Trigon (Battle-Scarred)	19.76	1678.87
p90trigonfieldtested	P90 | Trigon (Field-Tested)	10.14	853.51
p90trigonminimalwear	P90 | Trigon (Minimal Wear)	13.75	1157.99
p90trigonwellworn	P90 | Trigon (Well-Worn)	9.98	860.09
p90ventrushbattlescarred	P90 | Vent Rush (Battle-Scarred)	0.39	33.78
p90ventrushfactorynew	P90 | Vent Rush (Factory New)	1.85	159.92
p90ventrushfieldtested	P90 | Vent Rush (Field-Tested)	0.43	36.55
p90ventrushminimalwear	P90 | Vent Rush (Minimal Wear)	0.64	54.99
p90ventrushwellworn	P90 | Vent Rush (Well-Worn)	0.40	34.23
p90verdantgrowthbattlescarred	P90 | Verdant Growth (Battle-Scarred)	2.35	200.00
p90verdantgrowthfactorynew	P90 | Verdant Growth (Factory New)	1.96	165.00
p90verdantgrowthfieldtested	P90 | Verdant Growth (Field-Tested)	0.41	34.30
p90verdantgrowthminimalwear	P90 | Verdant Growth (Minimal Wear)	1.14	97.23
p90verdantgrowthwellworn	P90 | Verdant Growth (Well-Worn)	0.38	32.00
p90virusbattlescarred	P90 | Virus (Battle-Scarred)	3.48	293.10
p90virusfactorynew	P90 | Virus (Factory New)	31.36	2640.35
p90virusfieldtested	P90 | Virus (Field-Tested)	2.94	252.72
p90virusminimalwear	P90 | Virus (Minimal Wear)	4.06	349.99
p90viruswellworn	P90 | Virus (Well-Worn)	5.81	500.95
p90washmebattlescarred	P90 | Wash me (Battle-Scarred)	0.03	2.68
p90washmefactorynew	P90 | Wash me (Factory New)	0.14	12.28
p90washmefieldtested	P90 | Wash me (Field-Tested)	0.04	3.84
p90washmeminimalwear	P90 | Wash me (Minimal Wear)	0.06	4.75
p90washmewellworn	P90 | Wash me (Well-Worn)	0.05	3.97
p90wavebreakerbattlescarred	P90 | Wave Breaker (Battle-Scarred)	0.45	38.45
p90wavebreakerfactorynew	P90 | Wave Breaker (Factory New)	3.93	330.99
p90wavebreakerfieldtested	P90 | Wave Breaker (Field-Tested)	0.47	40.32
p90wavebreakerminimalwear	P90 | Wave Breaker (Minimal Wear)	0.89	77.05
p90wavebreakerwellworn	P90 | Wave Breaker (Well-Worn)	0.47	40.35
palletofpresents	Pallet of Presents	867.28	74765.52
paris2023ancientsouvenirpackage	Paris 2023 Ancient Souvenir Package	2.91	245.00
paris2023anubissouvenirpackage	Paris 2023 Anubis Souvenir Package	1.86	156.39
paris2023challengersautographcapsule	Paris 2023 Challengers Autograph Capsule	0.11	9.82
paris2023challengersstickercapsule	Paris 2023 Challengers Sticker Capsule	0.10	8.27
paris2023championsautographcapsule	Paris 2023 Champions Autograph Capsule	0.30	25.61
paris2023contendersautographcapsule	Paris 2023 Contenders Autograph Capsule	0.15	12.84
paris2023contendersstickercapsule	Paris 2023 Contenders Sticker Capsule	0.08	6.80
paris2023infernosouvenirpackage	Paris 2023 Inferno Souvenir Package	2.63	226.84
paris2023legendsautographcapsule	Paris 2023 Legends Autograph Capsule	0.14	12.18
paris2023legendsstickercapsule	Paris 2023 Legends Sticker Capsule	0.09	7.73
paris2023miragesouvenirpackage	Paris 2023 Mirage Souvenir Package	2.63	225.46
paris2023nukesouvenirpackage	Paris 2023 Nuke Souvenir Package	2.81	236.85
paris2023overpasssouvenirpackage	Paris 2023 Overpass Souvenir Package	2.18	183.53
paris2023vertigosouvenirpackage	Paris 2023 Vertigo Souvenir Package	2.34	198.76
paris2023viewerpass	Paris 2023 Viewer Pass	9.24	794.09
paris2023viewerpass3souvenirtokens	Paris 2023 Viewer Pass + 3 Souvenir Tokens	8.91	750.00
patchabandonhope	Patch | Abandon Hope	29.49	2542.25
patchalyx	Patch | Alyx	26.67	2299.14
patchanchorsaweigh	Patch | Anchors Aweigh	4.46	375.20
patchaquaticoffensive	Patch | Aquatic Offensive	44.62	3845.80
patchastralisgoldstockholm2021	Patch | Astralis (Gold) | Stockholm 2021	18.42	1587.94
patchastralisstockholm2021	Patch | Astralis | Stockholm 2021	5.28	455.09
patchbayonetfrog	Patch | Bayonet Frog	463.00	39913.71
patchbiggoldstockholm2021	Patch | BIG (Gold) | Stockholm 2021	24.77	2135.61
patchbigstockholm2021	Patch | BIG | Stockholm 2021	4.45	383.63
patchblackmesa	Patch | Black Mesa	1.63	140.35
patchbloodhound	Patch | Bloodhound	0.35	29.84
patchbravo	Patch | Bravo	0.16	13.11
patchbreakout	Patch | Breakout	0.16	13.29
patchchickenlover	Patch | Chicken Lover	1.23	105.87
patchcity17	Patch | City 17	0.42	35.55
patchcmb	Patch | CMB	0.23	18.95
patchcombinehelmet	Patch | Combine Helmet	0.51	43.48
patchcopenhagenflamesgoldstockholm2021	Patch | Copenhagen Flames (Gold) | Stockholm 2021	10.13	853.76
patchcopenhagenflamesstockholm2021	Patch | Copenhagen Flames | Stockholm 2021	2.46	211.99
patchcopperlambda	Patch | Copper Lambda	9.68	834.57
patchcrazybanana	Patch | Crazy Banana	1.20	103.37
patchcruisingray	Patch | Cruising Ray	7.59	653.97
patchdangerzone	Patch | Danger Zone	0.70	59.63
patchdeadmen	Patch | Dead Men	59.22	5104.92
patchdeathfrombelow	Patch | Death From Below	16.50	1422.68
patchdragon	Patch | Dragon	3.21	276.30
patcheasypeasy	Patch | Easy Peasy	1.17	100.87
patchelpirata	Patch | El Pirata	3.57	303.49
patcheldergod	Patch | Elder God	84.96	7323.80
patchencegoldstockholm2021	Patch | ENCE (Gold) | Stockholm 2021	13.26	1143.37
patchencestockholm2021	Patch | ENCE | Stockholm 2021	2.70	233.11
patchentropiqgoldstockholm2021	Patch | Entropiq (Gold) | Stockholm 2021	7.84	675.95
patchentropiqstockholm2021	Patch | Entropiq | Stockholm 2021	5.43	467.76
patchevilgeniusesgoldstockholm2021	Patch | Evil Geniuses (Gold) | Stockholm 2021	4.75	400.00
patchevilgeniusesstockholm2021	Patch | Evil Geniuses | Stockholm 2021	1.27	109.75
patchfazeclangoldstockholm2021	Patch | FaZe Clan (Gold) | Stockholm 2021	23.35	2012.94
patchfazeclanstockholm2021	Patch | FaZe Clan | Stockholm 2021	10.86	936.04
patchfuriagoldstockholm2021	Patch | FURIA (Gold) | Stockholm 2021	12.29	1059.06
patchfuriastockholm2021	Patch | FURIA | Stockholm 2021	2.75	237.07
patchg2esportsgoldstockholm2021	Patch | G2 Esports (Gold) | Stockholm 2021	10.27	885.35
patchg2esportsstockholm2021	Patch | G2 Esports | Stockholm 2021	3.25	280.18
patchgambitgaminggoldstockholm2021	Patch | Gambit Gaming (Gold) | Stockholm 2021	5.08	437.59
patchgambitgamingstockholm2021	Patch | Gambit Gaming | Stockholm 2021	1.17	100.78
patchgiantsquid	Patch | Giant Squid	5.80	499.66
patchgodsentgoldstockholm2021	Patch | GODSENT (Gold) | Stockholm 2021	19.23	1658.19
patchgodsentstockholm2021	Patch | GODSENT | Stockholm 2021	2.36	203.37
patchheadcrabglyph	Patch | Headcrab Glyph	0.37	31.67
patchhealth	Patch | Health	17.79	1499.91
patchheroicgoldstockholm2021	Patch | Heroic (Gold) | Stockholm 2021	5.94	500.00
patchheroicstockholm2021	Patch | Heroic | Stockholm 2021	1.76	151.99
patchhowl	Patch | Howl	14.76	1272.24
patchhydra	Patch | Hydra	0.38	31.94
patchkoi	Patch | Koi	1.21	104.20
patchlambda	Patch | Lambda	4.08	351.90
patchlongevity	Patch | Longevity	0.53	45.26
patchmadsushi	Patch | Mad Sushi	3.72	320.61
patchmealtime	Patch | Meal Time	16.29	1401.43
patchmetaldistinguishedmasterguardian	Patch | Metal Distinguished Master Guardian	0.87	80.09
patchmetaldistinguishedmasterguardian	Patch | Metal Distinguished Master Guardian ★	3.21	270.00
patchmetalgoldnova	Patch | Metal Gold Nova	3.16	266.00
patchmetalgoldnovai	Patch | Metal Gold Nova I	1.47	126.47
patchmetalgoldnovamaster	Patch | Metal Gold Nova Master	2.52	212.00
patchmetallegendaryeagle	Patch | Metal Legendary Eagle	1.85	159.49
patchmetallegendaryeaglemaster	Patch | Metal Legendary Eagle Master	1.75	150.87
patchmetallegendaryeaglemaster	Patch | Metal Legendary Eagle Master ★	3.77	324.66
patchmetalmasterguardian	Patch | Metal Master Guardian	2.33	197.41
patchmetalmasterguardianelite	Patch | Metal Master Guardian Elite	1.32	113.80
patchmetalmasterguardiani	Patch | Metal Master Guardian I	0.98	84.40
patchmetalsilver	Patch | Metal Silver	3.63	313.08
patchmetalsilverdemon	Patch | Metal Silver Demon	23.52	1979.99
patchmetalsuprememaster	Patch | Metal Supreme Master	2.95	254.23
patchmetalsuprememasterfirstclass	Patch | Metal Supreme Master First Class	3.59	309.14
patchmetaltheglobalelite	Patch | Metal The Global Elite	3.17	272.75
patchmetaltheglobalelite	Patch | Metal The Global Elite ★	13.23	1140.78
patchmouzgoldstockholm2021	Patch | MOUZ (Gold) | Stockholm 2021	14.96	1289.49
patchmouzstockholm2021	Patch | MOUZ | Stockholm 2021	2.89	248.88
patchmovistarridersgoldstockholm2021	Patch | Movistar Riders (Gold) | Stockholm 2021	26.32	2268.97
patchmovistarridersstockholm2021	Patch | Movistar Riders | Stockholm 2021	2.53	217.76
patchnatusvinceregoldstockholm2021	Patch | Natus Vincere (Gold) | Stockholm 2021	14.65	1262.59
patchnatusvincerestockholm2021	Patch | Natus Vincere | Stockholm 2021	5.51	475.26
patchninjasinpyjamasgoldstockholm2021	Patch | Ninjas in Pyjamas (Gold) | Stockholm 2021	10.56	910.36
patchninjasinpyjamasstockholm2021	Patch | Ninjas in Pyjamas | Stockholm 2021	1.90	163.54
patchpaingaminggoldstockholm2021	Patch | paiN Gaming (Gold) | Stockholm 2021	9.54	802.88
patchpaingamingstockholm2021	Patch | paiN Gaming | Stockholm 2021	2.29	196.90
patchpayback	Patch | Payback	0.15	12.88
patchpglgoldstockholm2021	Patch | PGL (Gold) | Stockholm 2021	6.21	535.25
patchpglstockholm2021	Patch | PGL | Stockholm 2021	0.92	79.57
patchphoenix	Patch | Phoenix	0.31	26.47
patchrage	Patch | Rage	5.19	447.33
patchrenegadesgoldstockholm2021	Patch | Renegades (Gold) | Stockholm 2021	9.96	858.80
patchrenegadesstockholm2021	Patch | Renegades | Stockholm 2021	4.73	407.68
patchsharksesportsgoldstockholm2021	Patch | Sharks Esports (Gold) | Stockholm 2021	28.97	2497.42
patchsharksesportsstockholm2021	Patch | Sharks Esports | Stockholm 2021	3.73	321.56
patchshatteredweb	Patch | Shattered Web	0.40	34.83
patchsunsetwave	Patch | Sunset Wave	23.68	2035.92
patchsustenance	Patch | Sustenance!	1.85	159.92
patchteamliquidgoldstockholm2021	Patch | Team Liquid (Gold) | Stockholm 2021	4.75	409.22
patchteamliquidstockholm2021	Patch | Team Liquid | Stockholm 2021	2.04	176.20
patchteamspiritgoldstockholm2021	Patch | Team Spirit (Gold) | Stockholm 2021	33.88	2920.44
patchteamspiritstockholm2021	Patch | Team Spirit | Stockholm 2021	8.15	702.59
patchtheboss	Patch | The Boss	19.77	1664.70
patchtyloogoldstockholm2021	Patch | Tyloo (Gold) | Stockholm 2021	22.34	1925.78
patchtyloostockholm2021	Patch | Tyloo | Stockholm 2021	5.63	485.51
patchvanguard	Patch | Vanguard	0.21	17.88
patchvigilance	Patch | Vigilance	0.59	50.95
patchvirtusprogoldstockholm2021	Patch | Virtus.Pro (Gold) | Stockholm 2021	10.77	928.02
patchvirtusprostockholm2021	Patch | Virtus.Pro | Stockholm 2021	4.50	378.90
patchvitalitygoldstockholm2021	Patch | Vitality (Gold) | Stockholm 2021	21.05	1814.92
patchvitalitystockholm2021	Patch | Vitality | Stockholm 2021	2.61	225.00
patchvortigaunt	Patch | Vortigaunt	0.48	41.60
patchwelcometotheclutch	Patch | Welcome to the Clutch	1.06	91.21
patchwildfire	Patch | Wildfire	0.39	33.57
perfectworldgraffitibox	Perfect World Graffiti Box	0.83	71.99
perfectworldstickercapsule1	Perfect World Sticker Capsule 1	0.79	68.11
perfectworldstickercapsule2	Perfect World Sticker Capsule 2	0.83	71.56
phoenixpin	Phoenix Pin	3.89	328.97
pinupscapsule	Pinups Capsule	0.69	59.49
poorlydrawncapsule	Poorly Drawn Capsule	0.68	58.97
ppbizonanolisbattlescarred	PP-Bizon | Anolis (Battle-Scarred)	0.50	42.00
ppbizonanolisfactorynew	PP-Bizon | Anolis (Factory New)	0.46	39.81
ppbizonanolisfieldtested	PP-Bizon | Anolis (Field-Tested)	0.09	7.72
ppbizonanolisminimalwear	PP-Bizon | Anolis (Minimal Wear)	0.27	22.71
ppbizonanoliswellworn	PP-Bizon | Anolis (Well-Worn)	0.27	22.53
ppbizonantiquebattlescarred	PP-Bizon | Antique (Battle-Scarred)	5.34	460.26
ppbizonantiquefactorynew	PP-Bizon | Antique (Factory New)	9.95	843.47
ppbizonantiquefieldtested	PP-Bizon | Antique (Field-Tested)	5.37	457.57
ppbizonantiqueminimalwear	PP-Bizon | Antique (Minimal Wear)	6.73	578.98
ppbizonantiquewellworn	PP-Bizon | Antique (Well-Worn)	5.48	471.99
ppbizonbambooprintbattlescarred	PP-Bizon | Bamboo Print (Battle-Scarred)	8.86	748.06
ppbizonbambooprintfactorynew	PP-Bizon | Bamboo Print (Factory New)	17.91	1543.26
ppbizonbambooprintfieldtested	PP-Bizon | Bamboo Print (Field-Tested)	12.63	1088.49
ppbizonbambooprintminimalwear	PP-Bizon | Bamboo Print (Minimal Wear)	11.41	979.99
ppbizonbambooprintwellworn	PP-Bizon | Bamboo Print (Well-Worn)	9.83	847.25
ppbizonbizoombattlescarred	PP-Bizon | Bizoom (Battle-Scarred)	0.01	0.50
ppbizonbizoomfactorynew	PP-Bizon | Bizoom (Factory New)	0.02	1.92
ppbizonbizoomfieldtested	PP-Bizon | Bizoom (Field-Tested)	0.01	0.44
ppbizonbizoomminimalwear	PP-Bizon | Bizoom (Minimal Wear)	0.01	0.50
ppbizonbizoomwellworn	PP-Bizon | Bizoom (Well-Worn)	0.01	0.50
ppbizonbluestreakbattlescarred	PP-Bizon | Blue Streak (Battle-Scarred)	3.26	280.81
ppbizonbluestreakfactorynew	PP-Bizon | Blue Streak (Factory New)	16.64	1434.65
ppbizonbluestreakfieldtested	PP-Bizon | Blue Streak (Field-Tested)	3.04	262.07
ppbizonbluestreakminimalwear	PP-Bizon | Blue Streak (Minimal Wear)	4.59	388.16
ppbizonbluestreakwellworn	PP-Bizon | Blue Streak (Well-Worn)	4.13	351.73
ppbizonbrassbattlescarred	PP-Bizon | Brass (Battle-Scarred)	0.16	13.63
ppbizonbrassfactorynew	PP-Bizon | Brass (Factory New)	3.27	281.76
ppbizonbrassfieldtested	PP-Bizon | Brass (Field-Tested)	0.16	13.71
ppbizonbrassminimalwear	PP-Bizon | Brass (Minimal Wear)	0.45	37.44
ppbizonbrasswellworn	PP-Bizon | Brass (Well-Worn)	0.12	9.94
ppbizonbreakerboxfactorynew	PP-Bizon | Breaker Box (Factory New)	2.13	180.57
ppbizonbreakerboxfieldtested	PP-Bizon | Breaker Box (Field-Tested)	1.85	159.83
ppbizonbreakerboxminimalwear	PP-Bizon | Breaker Box (Minimal Wear)	1.91	164.83
ppbizonbreakerboxwellworn	PP-Bizon | Breaker Box (Well-Worn)	3.80	319.99
ppbizoncandyapplefactorynew	PP-Bizon | Candy Apple (Factory New)	0.17	14.78
ppbizoncandyapplefieldtested	PP-Bizon | Candy Apple (Field-Tested)	0.06	5.22
ppbizoncandyappleminimalwear	PP-Bizon | Candy Apple (Minimal Wear)	0.07	6.10
ppbizoncarbonfiberfactorynew	PP-Bizon | Carbon Fiber (Factory New)	5.15	433.80
ppbizoncarbonfiberminimalwear	PP-Bizon | Carbon Fiber (Minimal Wear)	5.28	454.18
ppbizonchemicalgreenbattlescarred	PP-Bizon | Chemical Green (Battle-Scarred)	1.71	146.90
ppbizonchemicalgreenfactorynew	PP-Bizon | Chemical Green (Factory New)	16.15	1392.07
ppbizonchemicalgreenfieldtested	PP-Bizon | Chemical Green (Field-Tested)	2.11	177.65
ppbizonchemicalgreenminimalwear	PP-Bizon | Chemical Green (Minimal Wear)	4.80	413.62
ppbizonchemicalgreenwellworn	PP-Bizon | Chemical Green (Well-Worn)	1.90	163.80
ppbizoncobalthalftonefactorynew	PP-Bizon | Cobalt Halftone (Factory New)	16.65	1432.85
ppbizoncobalthalftonefieldtested	PP-Bizon | Cobalt Halftone (Field-Tested)	2.63	226.73
ppbizoncobalthalftoneminimalwear	PP-Bizon | Cobalt Halftone (Minimal Wear)	2.55	219.83
ppbizoncobalthalftonewellworn	PP-Bizon | Cobalt Halftone (Well-Worn)	2.02	174.06
ppbizoncoldcellfactorynew	PP-Bizon | Cold Cell (Factory New)	0.14	11.83
ppbizoncoldcellfieldtested	PP-Bizon | Cold Cell (Field-Tested)	0.05	3.99
ppbizoncoldcellminimalwear	PP-Bizon | Cold Cell (Minimal Wear)	0.07	6.34
ppbizoncoldcellwellworn	PP-Bizon | Cold Cell (Well-Worn)	0.09	8.02
ppbizondeathrattlebattlescarred	PP-Bizon | Death Rattle (Battle-Scarred)	0.60	51.82
ppbizondeathrattlefieldtested	PP-Bizon | Death Rattle (Field-Tested)	1.54	129.97
ppbizondeathrattleminimalwear	PP-Bizon | Death Rattle (Minimal Wear)	2.06	176.75
ppbizondeathrattlewellworn	PP-Bizon | Death Rattle (Well-Worn)	0.87	74.90
ppbizonembargobattlescarred	PP-Bizon | Embargo (Battle-Scarred)	1.65	141.73
ppbizonembargofactorynew	PP-Bizon | Embargo (Factory New)	14.27	1230.18
ppbizonembargofieldtested	PP-Bizon | Embargo (Field-Tested)	1.74	149.66
ppbizonembargominimalwear	PP-Bizon | Embargo (Minimal Wear)	3.95	338.83
ppbizonembargowellworn	PP-Bizon | Embargo (Well-Worn)	1.64	140.95
ppbizonfacilitysketchbattlescarred	PP-Bizon | Facility Sketch (Battle-Scarred)	0.05	4.26
ppbizonfacilitysketchfactorynew	PP-Bizon | Facility Sketch (Factory New)	0.07	5.70
ppbizonfacilitysketchfieldtested	PP-Bizon | Facility Sketch (Field-Tested)	0.02	1.42
ppbizonfacilitysketchminimalwear	PP-Bizon | Facility Sketch (Minimal Wear)	0.03	2.68
ppbizonfacilitysketchwellworn	PP-Bizon | Facility Sketch (Well-Worn)	0.07	5.47
ppbizonforestleavesbattlescarred	PP-Bizon | Forest Leaves (Battle-Scarred)	2.97	250.00
ppbizonforestleavesfieldtested	PP-Bizon | Forest Leaves (Field-Tested)	2.38	205.51
ppbizonforestleavesminimalwear	PP-Bizon | Forest Leaves (Minimal Wear)	6.44	555.00
ppbizonforestleaveswellworn	PP-Bizon | Forest Leaves (Well-Worn)	3.26	280.11
ppbizonfuelrodbattlescarred	PP-Bizon | Fuel Rod (Battle-Scarred)	1.54	132.68
ppbizonfuelrodfactorynew	PP-Bizon | Fuel Rod (Factory New)	6.76	582.85
ppbizonfuelrodfieldtested	PP-Bizon | Fuel Rod (Field-Tested)	1.75	147.00
ppbizonfuelrodminimalwear	PP-Bizon | Fuel Rod (Minimal Wear)	2.50	215.44
ppbizonfuelrodwellworn	PP-Bizon | Fuel Rod (Well-Worn)	1.71	144.93
ppbizonharvesterbattlescarred	PP-Bizon | Harvester (Battle-Scarred)	0.27	22.85
ppbizonharvesterfactorynew	PP-Bizon | Harvester (Factory New)	5.20	437.57
ppbizonharvesterfieldtested	PP-Bizon | Harvester (Field-Tested)	0.47	40.95
ppbizonharvesterminimalwear	PP-Bizon | Harvester (Minimal Wear)	0.50	43.11
ppbizonharvesterwellworn	PP-Bizon | Harvester (Well-Worn)	0.29	24.15
ppbizonhighrollerbattlescarred	PP-Bizon | High Roller (Battle-Scarred)	11.29	973.37
ppbizonhighrollerfactorynew	PP-Bizon | High Roller (Factory New)	26.95	2322.78
ppbizonhighrollerfieldtested	PP-Bizon | High Roller (Field-Tested)	12.56	1057.70
ppbizonhighrollerminimalwear	PP-Bizon | High Roller (Minimal Wear)	11.88	999.99
ppbizonhighrollerwellworn	PP-Bizon | High Roller (Well-Worn)	11.35	978.54
ppbizonirradiatedalertbattlescarred	PP-Bizon | Irradiated Alert (Battle-Scarred)	5.02	432.99
ppbizonirradiatedalertfactorynew	PP-Bizon | Irradiated Alert (Factory New)	44.46	3832.76
ppbizonirradiatedalertfieldtested	PP-Bizon | Irradiated Alert (Field-Tested)	2.09	178.41
ppbizonirradiatedalertminimalwear	PP-Bizon | Irradiated Alert (Minimal Wear)	5.30	446.06
ppbizonirradiatedalertwellworn	PP-Bizon | Irradiated Alert (Well-Worn)	28.82	2484.40
ppbizonjudgementofanubisbattlescarred	PP-Bizon | Judgement of Anubis (Battle-Scarred)	137.86	11884.40
ppbizonjudgementofanubisfactorynew	PP-Bizon | Judgement of Anubis (Factory New)	140.92	12148.28
ppbizonjudgementofanubisfieldtested	PP-Bizon | Judgement of Anubis (Field-Tested)	130.57	10996.99
ppbizonjudgementofanubisminimalwear	PP-Bizon | Judgement of Anubis (Minimal Wear)	133.02	11200.00
ppbizonjudgementofanubiswellworn	PP-Bizon | Judgement of Anubis (Well-Worn)	128.22	10796.17
ppbizonjungleslipstreambattlescarred	PP-Bizon | Jungle Slipstream (Battle-Scarred)	0.45	37.68
ppbizonjungleslipstreamfactorynew	PP-Bizon | Jungle Slipstream (Factory New)	0.70	60.25
ppbizonjungleslipstreamfieldtested	PP-Bizon | Jungle Slipstream (Field-Tested)	0.52	44.29
ppbizonjungleslipstreamminimalwear	PP-Bizon | Jungle Slipstream (Minimal Wear)	0.35	30.35
ppbizonjungleslipstreamwellworn	PP-Bizon | Jungle Slipstream (Well-Worn)	0.48	41.38
ppbizonlumenbattlescarred	PP-Bizon | Lumen (Battle-Scarred)	0.81	69.66
ppbizonlumenfactorynew	PP-Bizon | Lumen (Factory New)	9.52	815.72
ppbizonlumenfieldtested	PP-Bizon | Lumen (Field-Tested)	0.79	68.37
ppbizonlumenminimalwear	PP-Bizon | Lumen (Minimal Wear)	2.13	180.92
ppbizonlumenwellworn	PP-Bizon | Lumen (Well-Worn)	0.90	77.42
ppbizonmodernhunterbattlescarred	PP-Bizon | Modern Hunter (Battle-Scarred)	15.19	1309.57
ppbizonmodernhunterfactorynew	PP-Bizon | Modern Hunter (Factory New)	578.15	49840.52
ppbizonmodernhunterfieldtested	PP-Bizon | Modern Hunter (Field-Tested)	15.51	1336.83
ppbizonmodernhunterminimalwear	PP-Bizon | Modern Hunter (Minimal Wear)	52.78	4444.00
ppbizonmodernhunterwellworn	PP-Bizon | Modern Hunter (Well-Worn)	47.50	3999.00
ppbizonnightopsbattlescarred	PP-Bizon | Night Ops (Battle-Scarred)	0.10	8.88
ppbizonnightopsfactorynew	PP-Bizon | Night Ops (Factory New)	0.46	38.90
ppbizonnightopsfieldtested	PP-Bizon | Night Ops (Field-Tested)	0.05	4.46
ppbizonnightopsminimalwear	PP-Bizon | Night Ops (Minimal Wear)	0.07	5.58
ppbizonnightopswellworn	PP-Bizon | Night Ops (Well-Worn)	0.07	5.73
ppbizonnightriotbattlescarred	PP-Bizon | Night Riot (Battle-Scarred)	0.16	13.58
ppbizonnightriotfactorynew	PP-Bizon | Night Riot (Factory New)	0.63	54.23
ppbizonnightriotfieldtested	PP-Bizon | Night Riot (Field-Tested)	0.11	9.00
ppbizonnightriotminimalwear	PP-Bizon | Night Riot (Minimal Wear)	0.18	14.94
ppbizonnightriotwellworn	PP-Bizon | Night Riot (Well-Worn)	0.19	16.30
ppbizonosirisbattlescarred	PP-Bizon | Osiris (Battle-Scarred)	2.47	212.59
ppbizonosirisfactorynew	PP-Bizon | Osiris (Factory New)	3.74	315.11
ppbizonosirisfieldtested	PP-Bizon | Osiris (Field-Tested)	2.36	203.54
ppbizonosirisminimalwear	PP-Bizon | Osiris (Minimal Wear)	2.43	204.59
ppbizonosiriswellworn	PP-Bizon | Osiris (Well-Worn)	2.43	205.71
ppbizonphoticzonebattlescarred	PP-Bizon | Photic Zone (Battle-Scarred)	0.40	34.48
ppbizonphoticzonefactorynew	PP-Bizon | Photic Zone (Factory New)	4.05	348.98
ppbizonphoticzonefieldtested	PP-Bizon | Photic Zone (Field-Tested)	0.75	64.66
ppbizonphoticzoneminimalwear	PP-Bizon | Photic Zone (Minimal Wear)	1.38	118.88
ppbizonphoticzonewellworn	PP-Bizon | Photic Zone (Well-Worn)	0.44	36.91
ppbizonrmxbattlescarred	PP-Bizon | RMX (Battle-Scarred)	0.12	10.00
ppbizonrmxfactorynew	PP-Bizon | RMX (Factory New)	0.72	62.33
ppbizonrmxfieldtested	PP-Bizon | RMX (Field-Tested)	0.08	6.57
ppbizonrmxminimalwear	PP-Bizon | RMX (Minimal Wear)	0.18	15.12
ppbizonrmxwellworn	PP-Bizon | RMX (Well-Worn)	0.06	4.92
ppbizonrunicbattlescarred	PP-Bizon | Runic (Battle-Scarred)	0.07	5.78
ppbizonrunicfactorynew	PP-Bizon | Runic (Factory New)	0.83	71.64
ppbizonrunicfieldtested	PP-Bizon | Runic (Field-Tested)	0.11	9.64
ppbizonrunicminimalwear	PP-Bizon | Runic (Minimal Wear)	0.14	11.55
ppbizonrunicwellworn	PP-Bizon | Runic (Well-Worn)	0.07	6.18
ppbizonrustcoatbattlescarred	PP-Bizon | Rust Coat (Battle-Scarred)	27.54	2373.71
ppbizonrustcoatfactorynew	PP-Bizon | Rust Coat (Factory New)	46.42	3922.00
ppbizonrustcoatfieldtested	PP-Bizon | Rust Coat (Field-Tested)	15.63	1347.42
ppbizonrustcoatminimalwear	PP-Bizon | Rust Coat (Minimal Wear)	71.25	5999.00
ppbizonrustcoatwellworn	PP-Bizon | Rust Coat (Well-Worn)	19.23	1657.76
ppbizonsanddashedbattlescarred	PP-Bizon | Sand Dashed (Battle-Scarred)	0.03	2.62
ppbizonsanddashedfactorynew	PP-Bizon | Sand Dashed (Factory New)	1.30	111.91
